Player,Pos,Min,Gls,Ast,Sh,SoT,CrdY,CrdR,TklW,Int,Fls,Fld,Team,Match_ID,Date,Season
Maximilian Philipp,"FW,MF",15,0,0,0,0,0,0,0,0,0,0,Freiburg,3e4b6950,January-11-2025,2024-2025
Ritsu Doan,AM,90,0,0,0,0,0,0,0,3,2,2,Freiburg,3e4b6950,January-11-2025,2024-2025
Merlin Röhl,DM,68,0,0,3,0,0,0,0,0,0,1,Freiburg,3e4b6950,January-11-2025,2024-2025
Patrick Osterhage,MF,22,0,0,0,0,0,0,1,0,1,0,Freiburg,3e4b6950,January-11-2025,2024-2025
Maximilian Eggestein,DM,90,0,0,1,1,0,0,0,0,0,0,Freiburg,3e4b6950,January-11-2025,2024-2025
Christian Günter,LB,90,1,0,3,1,0,0,1,0,1,0,Freiburg,3e4b6950,January-11-2025,2024-2025
Max Rosenfelder,CB,82,0,0,2,0,0,0,0,0,1,1,Freiburg,3e4b6950,January-11-2025,2024-2025
Jordy Makengo,DF,8,0,0,0,0,0,0,0,0,0,0,Freiburg,3e4b6950,January-11-2025,2024-2025
Matthias Ginter,CB,90,0,0,1,0,0,0,0,0,0,0,Freiburg,3e4b6950,January-11-2025,2024-2025
Lukas Kübler,RB,82,0,0,1,1,1,0,1,3,2,1,Freiburg,3e4b6950,January-11-2025,2024-2025
Kiliann Sildillia,DF,8,0,0,0,0,0,0,0,0,0,0,Freiburg,3e4b6950,January-11-2025,2024-2025
Noah Atubolu,GK,90,0,0,0,0,0,0,0,0,0,0,Freiburg,3e4b6950,January-11-2025,2024-2025
16 Players,,990,2,0,14,5,2,0,6,6,9,6,Freiburg,3e4b6950,January-11-2025,2024-2025
Phil Harres,FW,90,2,0,6,3,1,0,1,0,6,1,Holstein Kiel,3e4b6950,January-11-2025,2024-2025
Shuto Machino,AM,65,0,0,0,0,0,0,0,1,0,0,Holstein Kiel,3e4b6950,January-11-2025,2024-2025
Andu Kelati,MF,25,0,0,0,0,0,0,0,0,0,0,Holstein Kiel,3e4b6950,January-11-2025,2024-2025
Alexander Bernhardsson,AM,80,0,0,1,0,0,0,2,0,1,1,Holstein Kiel,3e4b6950,January-11-2025,2024-2025
Dominik Javorček,DF,10,0,0,1,0,1,0,0,0,1,0,Holstein Kiel,3e4b6950,January-11-2025,2024-2025
Finn Porath,DM,90,0,0,3,1,0,0,2,0,2,3,Holstein Kiel,3e4b6950,January-11-2025,2024-2025
Armin Gigovic,DM,56,0,0,0,0,1,0,0,0,1,0,Holstein Kiel,3e4b6950,January-11-2025,2024-2025
Lewis Holtby,MF,34,0,0,0,0,0,0,0,0,0,0,Holstein Kiel,3e4b6950,January-11-2025,2024-2025
Nicolai Remberg,DM,90,0,0,0,0,0,0,1,0,0,1,Holstein Kiel,3e4b6950,January-11-2025,2024-2025
Lasse Rosenboom,DM,65,0,0,0,0,0,0,1,0,0,0,Holstein Kiel,3e4b6950,January-11-2025,2024-2025
Jann-Fiete Arp,"FW,MF",25,0,0,1,1,0,0,0,0,1,1,Holstein Kiel,3e4b6950,January-11-2025,2024-2025
Marco Komenda,CB,90,0,0,0,0,0,0,0,0,0,1,Holstein Kiel,3e4b6950,January-11-2025,2024-2025
David Zec,CB,90,0,0,1,1,0,0,1,0,0,0,Holstein Kiel,3e4b6950,January-11-2025,2024-2025
Timo Becker,CB,90,0,0,1,1,0,0,0,0,0,0,Holstein Kiel,3e4b6950,January-11-2025,2024-2025
Timon Weiner,GK,90,0,0,0,0,0,0,0,0,0,0,Holstein Kiel,3e4b6950,January-11-2025,2024-2025
15 Players,,990,2,0,14,7,3,0,8,1,12,8,Holstein Kiel,3e4b6950,January-11-2025,2024-2025
Junior Adamu,FW,86,2,0,6,4,0,0,0,0,3,2,Freiburg,5ad7fdc3,September-14-2024,2024-2025
Kiliann Sildillia,DF,4,0,0,0,0,0,0,0,0,0,0,Freiburg,5ad7fdc3,September-14-2024,2024-2025
Vincenzo Grifo,AM,90,0,1,5,0,0,0,1,0,0,1,Freiburg,5ad7fdc3,September-14-2024,2024-2025
Merlin Röhl,AM,38,0,0,2,1,0,0,2,0,2,0,Freiburg,5ad7fdc3,September-14-2024,2024-2025
Eren Dinkçi,MF,52,0,0,1,0,0,0,0,0,0,1,Freiburg,5ad7fdc3,September-14-2024,2024-2025
Ritsu Doan,AM,79,0,0,7,3,0,0,1,1,0,2,Freiburg,5ad7fdc3,September-14-2024,2024-2025
Lucas Höler,"FW,MF",11,0,0,0,0,0,0,0,0,0,1,Freiburg,5ad7fdc3,September-14-2024,2024-2025
Patrick Osterhage,DM,45,0,0,0,0,0,0,2,0,0,2,Freiburg,5ad7fdc3,September-14-2024,2024-2025
Nicolas Höfler,MF,45,0,0,1,0,0,0,1,2,0,0,Freiburg,5ad7fdc3,September-14-2024,2024-2025
Maximilian Eggestein,DM,90,0,0,2,0,0,0,1,1,0,2,Freiburg,5ad7fdc3,September-14-2024,2024-2025
Christian Günter,LB,90,0,0,0,0,0,0,0,0,0,0,Freiburg,5ad7fdc3,September-14-2024,2024-2025
Philipp Lienhart,CB,45,0,0,0,0,0,0,1,0,0,0,Freiburg,5ad7fdc3,September-14-2024,2024-2025
Matthias Ginter,"DF,MF",45,0,0,0,0,0,0,0,0,0,0,Freiburg,5ad7fdc3,September-14-2024,2024-2025
Max Rosenfelder,CB,90,0,0,0,0,0,0,2,1,0,4,Freiburg,5ad7fdc3,September-14-2024,2024-2025
Lukas Kübler,RB,90,0,0,2,1,0,0,1,7,0,0,Freiburg,5ad7fdc3,September-14-2024,2024-2025
Noah Atubolu,GK,90,0,0,0,0,0,0,0,0,0,0,Freiburg,5ad7fdc3,September-14-2024,2024-2025
16 Players,,990,2,1,26,9,0,0,12,12,5,15,Freiburg,5ad7fdc3,September-14-2024,2024-2025
Myron Boadu,FW,64,1,0,1,1,0,0,0,0,1,0,Bochum,5ad7fdc3,September-14-2024,2024-2025
Lukas Daschner,"FW,MF",26,0,0,0,0,0,0,0,0,1,0,Bochum,5ad7fdc3,September-14-2024,2024-2025
Moritz Broschinski,FW,64,0,0,0,0,0,0,2,0,1,0,Bochum,5ad7fdc3,September-14-2024,2024-2025
Philipp Hofmann,FW,26,0,0,2,0,0,0,0,0,0,0,Bochum,5ad7fdc3,September-14-2024,2024-2025
Koji Miyoshi,LM,63,0,0,4,1,0,0,1,0,3,0,Bochum,5ad7fdc3,September-14-2024,2024-2025
Moritz-Broni Kwarteng,MF,27,0,0,1,0,1,0,0,0,1,0,Bochum,5ad7fdc3,September-14-2024,2024-2025
Matúš Bero,CM,76,0,0,0,0,0,0,2,0,0,1,Bochum,5ad7fdc3,September-14-2024,2024-2025
Aliou Badara Baldé,FW,14,0,0,0,0,1,0,0,0,0,0,Bochum,5ad7fdc3,September-14-2024,2024-2025
Ibrahima Sissoko,CM,90,0,0,0,0,0,0,1,2,1,0,Bochum,5ad7fdc3,September-14-2024,2024-2025
Dani de Wit,RM,86,0,0,0,0,0,0,0,1,2,0,Bochum,5ad7fdc3,September-14-2024,2024-2025
Samuel Bamba,FW,4,0,0,0,0,0,0,0,0,0,0,Bochum,5ad7fdc3,September-14-2024,2024-2025
Maximilian Wittek,LB,90,0,0,2,0,1,0,1,3,3,0,Bochum,5ad7fdc3,September-14-2024,2024-2025
Erhan Mašović,CB,90,0,0,1,1,0,0,0,3,1,2,Bochum,5ad7fdc3,September-14-2024,2024-2025
Jakov Medić,CB,90,0,0,1,0,0,0,0,1,1,1,Bochum,5ad7fdc3,September-14-2024,2024-2025
Felix Passlack,RB,90,0,0,1,0,0,0,1,1,1,1,Bochum,5ad7fdc3,September-14-2024,2024-2025
Patrick Drewes,GK,90,0,0,0,0,0,0,0,0,0,0,Bochum,5ad7fdc3,September-14-2024,2024-2025
16 Players,,990,1,0,13,3,3,0,8,11,16,5,Bochum,5ad7fdc3,September-14-2024,2024-2025
Johannes Eggestein,FW,88,1,2,2,2,0,0,0,0,0,2,St Pauli,5c8b9990,November-29-2024,2024-2025
Andreas Albers,"FW,MF",2,0,0,0,0,0,0,0,0,0,0,St Pauli,5c8b9990,November-29-2024,2024-2025
Morgan Guilavogui,FW,73,1,0,4,1,0,0,0,1,2,1,St Pauli,5c8b9990,November-29-2024,2024-2025
Danel Sinani,"FW,MF",17,0,0,0,0,0,0,0,0,0,0,St Pauli,5c8b9990,November-29-2024,2024-2025
Dapo Afolayan,FW,89,0,0,0,0,1,0,1,0,2,1,St Pauli,5c8b9990,November-29-2024,2024-2025
Erik Ahlstrand,MF,1,0,0,0,0,0,0,0,0,0,0,St Pauli,5c8b9990,November-29-2024,2024-2025
Philipp Treu,LM,90,0,1,0,0,0,0,2,1,0,3,St Pauli,5c8b9990,November-29-2024,2024-2025
Jackson Irvine,CM,90,0,0,1,0,0,0,2,1,1,1,St Pauli,5c8b9990,November-29-2024,2024-2025
Carlo Boukhalfa,CM,90,0,0,1,0,0,0,1,0,1,0,St Pauli,5c8b9990,November-29-2024,2024-2025
Manolis Saliakas,RM,70,1,0,3,1,0,0,0,1,0,1,St Pauli,5c8b9990,November-29-2024,2024-2025
Lars Ritzka,"DF,MF",20,0,0,0,0,0,0,1,0,0,0,St Pauli,5c8b9990,November-29-2024,2024-2025
David Nemeth,CB,90,0,0,0,0,0,0,1,0,1,1,St Pauli,5c8b9990,November-29-2024,2024-2025
Eric Smith,CB,90,0,0,0,0,1,0,1,2,2,0,St Pauli,5c8b9990,November-29-2024,2024-2025
Hauke Wahl,CB,90,0,0,0,0,0,0,0,2,0,1,St Pauli,5c8b9990,November-29-2024,2024-2025
Nikola Vasilj,GK,90,0,0,0,0,0,0,0,0,1,0,St Pauli,5c8b9990,November-29-2024,2024-2025
15 Players,,990,3,3,11,4,2,0,9,8,10,11,St Pauli,5c8b9990,November-29-2024,2024-2025
Jann-Fiete Arp,FW,58,0,0,1,1,0,0,0,0,1,0,Holstein Kiel,5c8b9990,November-29-2024,2024-2025
Shuto Machino,FW,32,0,0,0,0,1,0,0,0,0,1,Holstein Kiel,5c8b9990,November-29-2024,2024-2025
Phil Harres,FW,90,1,0,2,1,0,0,1,0,2,4,Holstein Kiel,5c8b9990,November-29-2024,2024-2025
Finn Porath,LM,77,0,0,1,0,0,0,1,0,1,0,Holstein Kiel,5c8b9990,November-29-2024,2024-2025
Lasse Rosenboom,MF,13,0,0,0,0,0,0,2,1,0,1,Holstein Kiel,5c8b9990,November-29-2024,2024-2025
Nicolai Remberg,CM,90,0,0,2,0,0,0,1,2,0,2,Holstein Kiel,5c8b9990,November-29-2024,2024-2025
Magnus Knudsen,CM,76,0,0,0,0,0,0,1,0,1,0,Holstein Kiel,5c8b9990,November-29-2024,2024-2025
Armin Gigovic,MF,14,0,0,1,1,0,0,0,0,0,0,Holstein Kiel,5c8b9990,November-29-2024,2024-2025
Lewis Holtby,CM,67,0,0,0,0,1,0,2,0,1,2,Holstein Kiel,5c8b9990,November-29-2024,2024-2025
Benedikt Pichler,FW,23,0,1,0,0,0,0,0,0,1,0,Holstein Kiel,5c8b9990,November-29-2024,2024-2025
Timo Becker,RM,90,0,0,1,0,1,0,3,0,2,0,Holstein Kiel,5c8b9990,November-29-2024,2024-2025
Max Geschwill,CB,67,0,0,0,0,0,0,0,3,0,0,Holstein Kiel,5c8b9990,November-29-2024,2024-2025
Tymoteusz Puchacz,"DF,MF",23,0,0,0,0,0,0,0,2,0,0,Holstein Kiel,5c8b9990,November-29-2024,2024-2025
Patrick Erras,CB,90,0,0,2,0,1,0,1,1,2,0,Holstein Kiel,5c8b9990,November-29-2024,2024-2025
Marko Ivezić,CB,90,0,0,0,0,1,0,1,1,0,0,Holstein Kiel,5c8b9990,November-29-2024,2024-2025
Timon Weiner,GK,90,0,0,0,0,0,0,0,0,0,0,Holstein Kiel,5c8b9990,November-29-2024,2024-2025
16 Players,,990,1,1,10,3,5,0,13,10,11,10,Holstein Kiel,5c8b9990,November-29-2024,2024-2025
Tim Kleindienst,FW,90,0,0,1,0,0,0,0,0,4,1,Mönchengladbach,95b5760f,January-11-2025,2024-2025
Robin Hack,AM,61,0,0,0,0,0,0,0,0,1,0,Mönchengladbach,95b5760f,January-11-2025,2024-2025
Luca Netz,"DF,MF",29,0,0,0,0,0,0,0,2,0,0,Mönchengladbach,95b5760f,January-11-2025,2024-2025
Alassane Pléa,AM,61,0,0,2,0,0,0,1,0,0,1,Mönchengladbach,95b5760f,January-11-2025,2024-2025
Kevin Stöger,MF,29,0,0,1,0,0,0,1,0,0,0,Mönchengladbach,95b5760f,January-11-2025,2024-2025
Rocco Reitz,AM,90,0,0,0,0,0,0,0,1,0,0,Mönchengladbach,95b5760f,January-11-2025,2024-2025
Philipp Sander,DM,81,0,0,0,0,0,0,0,0,0,0,Mönchengladbach,95b5760f,January-11-2025,2024-2025
Tomáš Čvančara,FW,9,0,0,0,0,0,0,0,0,0,0,Mönchengladbach,95b5760f,January-11-2025,2024-2025
Julian Weigl,DM,90,0,0,0,0,1,0,1,0,1,0,Mönchengladbach,95b5760f,January-11-2025,2024-2025
Lukas Ullrich,LB,89,0,0,0,0,1,0,1,1,2,0,Mönchengladbach,95b5760f,January-11-2025,2024-2025
Shiō Fukuda,FW,1,0,0,0,0,0,0,0,0,0,0,Mönchengladbach,95b5760f,January-11-2025,2024-2025
Nico Elvedi,CB,90,0,0,1,0,0,0,1,1,0,0,Mönchengladbach,95b5760f,January-11-2025,2024-2025
Ko Itakura,CB,90,0,0,0,0,0,0,1,1,2,0,Mönchengladbach,95b5760f,January-11-2025,2024-2025
Joe Scally,RB,81,0,0,0,0,1,0,2,1,0,3,Mönchengladbach,95b5760f,January-11-2025,2024-2025
Stefan Lainer,"DF,MF",9,0,0,0,0,0,0,0,1,0,0,Mönchengladbach,95b5760f,January-11-2025,2024-2025
Moritz Nicolas,GK,90,0,0,0,0,0,0,0,0,0,0,Mönchengladbach,95b5760f,January-11-2025,2024-2025
16 Players,,990,0,0,5,0,3,0,8,8,10,5,Mönchengladbach,95b5760f,January-11-2025,2024-2025
Harry Kane,FW,90,1,0,2,1,0,0,0,1,2,2,Bayern Munich,95b5760f,January-11-2025,2024-2025
Leroy Sané,AM,72,0,0,3,1,0,0,1,1,1,0,Bayern Munich,95b5760f,January-11-2025,2024-2025
Serge Gnabry,"FW,MF",18,0,0,2,1,0,0,0,0,0,0,Bayern Munich,95b5760f,January-11-2025,2024-2025
Thomas Müller,AM,59,0,0,2,2,0,0,0,0,0,0,Bayern Munich,95b5760f,January-11-2025,2024-2025
Kingsley Coman,"FW,MF",31,0,0,3,1,0,0,0,0,0,1,Bayern Munich,95b5760f,January-11-2025,2024-2025
Michael Olise,AM,90,0,0,4,2,0,0,2,0,0,2,Bayern Munich,95b5760f,January-11-2025,2024-2025
Leon Goretzka,DM,90,0,0,3,1,0,0,3,1,0,0,Bayern Munich,95b5760f,January-11-2025,2024-2025
Joshua Kimmich,DM,90,0,0,1,0,0,0,0,1,1,0,Bayern Munich,95b5760f,January-11-2025,2024-2025
Alphonso Davies,LB,90,0,0,2,1,0,0,1,3,0,1,Bayern Munich,95b5760f,January-11-2025,2024-2025
Kim Min-jae,CB,90,0,0,0,0,1,0,1,3,1,0,Bayern Munich,95b5760f,January-11-2025,2024-2025
Eric Dier,CB,90,0,0,1,0,0,0,1,2,2,0,Bayern Munich,95b5760f,January-11-2025,2024-2025
Konrad Laimer,RB,90,0,0,0,0,0,0,0,0,0,3,Bayern Munich,95b5760f,January-11-2025,2024-2025
Manuel Neuer,GK,90,0,0,0,0,0,0,0,0,0,0,Bayern Munich,95b5760f,January-11-2025,2024-2025
13 Players,,990,1,0,23,10,1,0,9,12,7,9,Bayern Munich,95b5760f,January-11-2025,2024-2025
Samuel Essende,FW,60,0,0,0,0,0,0,0,0,2,2,Augsburg,594320d9,February-14-2025,2024-2025
Phillip Tietz,FW,30,0,0,2,0,0,0,0,0,1,0,Augsburg,594320d9,February-14-2025,2024-2025
Alexis Claude-Maurice,AM,90,0,0,3,1,1,0,1,1,3,1,Augsburg,594320d9,February-14-2025,2024-2025
Fredrik Jensen,AM,71,0,0,1,0,0,0,0,0,0,0,Augsburg,594320d9,February-14-2025,2024-2025
Arne Maier,MF,19,0,0,1,0,0,0,0,0,0,0,Augsburg,594320d9,February-14-2025,2024-2025
Dimitris Giannoulis,DM,90,0,0,0,0,0,0,0,0,0,0,Augsburg,594320d9,February-14-2025,2024-2025
Kristijan Jakić,DM,90,0,0,0,0,0,0,0,0,0,4,Augsburg,594320d9,February-14-2025,2024-2025
Frank Onyeka,DM,90,0,0,2,0,0,0,0,5,1,3,Augsburg,594320d9,February-14-2025,2024-2025
Marius Wolf,DM,81,0,0,0,0,0,0,0,2,2,0,Augsburg,594320d9,February-14-2025,2024-2025
Henri Koudossou,DF,9,0,0,0,0,0,0,0,1,0,0,Augsburg,594320d9,February-14-2025,2024-2025
Cedric Zesiger,CB,90,0,0,0,0,0,0,0,3,0,1,Augsburg,594320d9,February-14-2025,2024-2025
Jeffrey Gouweleeuw,CB,90,0,0,1,0,0,0,2,0,2,1,Augsburg,594320d9,February-14-2025,2024-2025
Chrislain Matsima,CB,90,0,0,1,1,1,0,0,3,1,0,Augsburg,594320d9,February-14-2025,2024-2025
Finn Dahmen,GK,90,0,0,0,0,0,0,0,0,0,0,Augsburg,594320d9,February-14-2025,2024-2025
14 Players,,990,0,0,11,2,2,0,3,15,12,12,Augsburg,594320d9,February-14-2025,2024-2025
Benjamin Šeško,FW,81,0,0,1,0,0,0,0,1,1,2,RB Leipzig,594320d9,February-14-2025,2024-2025
Yussuf Poulsen,"FW,MF",9,0,0,0,0,0,0,0,0,0,0,RB Leipzig,594320d9,February-14-2025,2024-2025
Xavi Simons,AM,90,0,0,3,1,0,0,0,0,0,4,RB Leipzig,594320d9,February-14-2025,2024-2025
Christoph Baumgartner,AM,62,0,0,2,1,0,0,0,0,2,1,RB Leipzig,594320d9,February-14-2025,2024-2025
Loïs Openda,FW,28,0,0,0,0,0,0,0,0,0,0,RB Leipzig,594320d9,February-14-2025,2024-2025
David Raum,DM,90,0,0,2,1,0,0,1,0,1,1,RB Leipzig,594320d9,February-14-2025,2024-2025
Amadou Haidara,DM,90,0,0,2,0,0,0,0,2,2,1,RB Leipzig,594320d9,February-14-2025,2024-2025
Kevin Kampl,DM,69,0,0,0,0,1,0,0,1,2,0,RB Leipzig,594320d9,February-14-2025,2024-2025
Arthur Vermeeren,MF,21,0,0,0,0,0,0,0,0,0,0,RB Leipzig,594320d9,February-14-2025,2024-2025
Ridle Baku,DM,81,0,0,0,0,0,0,1,0,1,1,RB Leipzig,594320d9,February-14-2025,2024-2025
Kosta Nedeljković,DF,9,0,0,2,0,0,0,1,0,0,0,RB Leipzig,594320d9,February-14-2025,2024-2025
Castello Lukeba,CB,69,0,0,0,0,0,0,0,3,0,0,RB Leipzig,594320d9,February-14-2025,2024-2025
Nicolas Seiwald,MF,21,0,0,0,0,0,0,0,0,0,0,RB Leipzig,594320d9,February-14-2025,2024-2025
Lutsharel Geertruida,CB,90,0,0,1,0,0,0,3,1,1,0,RB Leipzig,594320d9,February-14-2025,2024-2025
Lukas Klostermann,CB,90,0,0,1,1,0,0,1,1,2,2,RB Leipzig,594320d9,February-14-2025,2024-2025
Péter Gulácsi,GK,90,0,0,0,0,0,0,0,0,0,0,RB Leipzig,594320d9,February-14-2025,2024-2025
16 Players,,990,0,0,14,4,1,0,7,9,12,12,RB Leipzig,594320d9,February-14-2025,2024-2025
Tim Kleindienst,FW,75,0,0,1,0,1,0,0,0,2,2,Mönchengladbach,93560e55,February-22-2025,2024-2025
Marvin Friedrich,DF,15,0,0,0,0,0,0,1,0,0,0,Mönchengladbach,93560e55,February-22-2025,2024-2025
Robin Hack,AM,90,0,0,1,1,0,0,1,1,0,0,Mönchengladbach,93560e55,February-22-2025,2024-2025
Kevin Stöger,AM,31,0,0,0,0,0,0,1,0,1,0,Mönchengladbach,93560e55,February-22-2025,2024-2025
Tobias Sippel,GK,59,0,0,0,0,0,0,0,0,0,0,Mönchengladbach,93560e55,February-22-2025,2024-2025
Nathan N'Goumou,AM,67,0,0,0,0,0,0,1,0,1,1,Mönchengladbach,93560e55,February-22-2025,2024-2025
Alassane Pléa,"FW,MF",23,0,0,0,0,1,0,0,0,0,0,Mönchengladbach,93560e55,February-22-2025,2024-2025
Philipp Sander,DM,67,0,0,1,0,0,0,1,1,1,0,Mönchengladbach,93560e55,February-22-2025,2024-2025
Florian Neuhaus,MF,23,0,0,1,1,0,0,0,0,1,1,Mönchengladbach,93560e55,February-22-2025,2024-2025
Julian Weigl,DM,75,0,0,0,0,0,0,0,0,0,0,Mönchengladbach,93560e55,February-22-2025,2024-2025
Luca Netz,"DF,MF",15,0,0,0,0,0,0,0,0,0,0,Mönchengladbach,93560e55,February-22-2025,2024-2025
Lukas Ullrich,LB,90,0,0,1,0,0,0,0,2,0,0,Mönchengladbach,93560e55,February-22-2025,2024-2025
Nico Elvedi,CB,90,0,0,1,1,0,0,4,4,1,2,Mönchengladbach,93560e55,February-22-2025,2024-2025
Ko Itakura,CB,90,0,0,1,1,1,0,0,0,2,0,Mönchengladbach,93560e55,February-22-2025,2024-2025
Joe Scally,RB,90,0,0,1,1,0,0,2,0,0,3,Mönchengladbach,93560e55,February-22-2025,2024-2025
Jonas Omlin,GK,27,0,0,0,0,0,1,0,0,1,0,Mönchengladbach,93560e55,February-22-2025,2024-2025
16 Players,,927,0,0,8,5,3,1,11,8,10,9,Mönchengladbach,93560e55,February-22-2025,2024-2025
Phillip Tietz,FW,70,0,0,3,0,0,0,0,0,2,0,Augsburg,93560e55,February-22-2025,2024-2025
Samuel Essende,FW,20,0,0,0,0,0,0,0,0,1,1,Augsburg,93560e55,February-22-2025,2024-2025
Alexis Claude-Maurice,AM,90,3,0,4,3,0,0,1,0,0,3,Augsburg,93560e55,February-22-2025,2024-2025
Fredrik Jensen,AM,57,0,0,1,0,0,0,2,0,0,1,Augsburg,93560e55,February-22-2025,2024-2025
Steve Mounié,FW,33,0,0,2,0,0,0,0,0,0,0,Augsburg,93560e55,February-22-2025,2024-2025
Dimitris Giannoulis,DM,90,0,1,0,0,1,0,4,1,2,1,Augsburg,93560e55,February-22-2025,2024-2025
Kristijan Jakić,DM,74,0,0,1,0,0,0,0,1,0,0,Augsburg,93560e55,February-22-2025,2024-2025
Mert Kömür,MF,16,0,0,1,0,0,0,0,0,0,2,Augsburg,93560e55,February-22-2025,2024-2025
Frank Onyeka,DM,57,0,0,1,0,0,0,2,0,0,0,Augsburg,93560e55,February-22-2025,2024-2025
Arne Maier,MF,33,0,0,1,0,0,0,0,1,0,0,Augsburg,93560e55,February-22-2025,2024-2025
Marius Wolf,DM,90,0,1,2,0,0,0,1,0,0,1,Augsburg,93560e55,February-22-2025,2024-2025
Cedric Zesiger,CB,57,0,0,0,0,1,0,0,0,2,0,Augsburg,93560e55,February-22-2025,2024-2025
Keven Schlotterbeck,DF,33,0,0,0,0,0,0,2,2,1,0,Augsburg,93560e55,February-22-2025,2024-2025
Jeffrey Gouweleeuw,CB,90,0,1,1,1,0,0,2,0,1,1,Augsburg,93560e55,February-22-2025,2024-2025
Chrislain Matsima,CB,90,0,0,0,0,0,0,0,1,0,0,Augsburg,93560e55,February-22-2025,2024-2025
Finn Dahmen,GK,90,0,0,0,0,0,0,0,0,0,0,Augsburg,93560e55,February-22-2025,2024-2025
16 Players,,990,3,3,17,4,2,0,14,6,9,10,Augsburg,93560e55,February-22-2025,2024-2025
Ermedin Demirović,FW,78,0,0,3,1,0,0,0,0,2,0,Stuttgart,7aff3a58,April-25-2025,2024-2025
Pascal Stenzel,"DF,MF",12,0,0,2,1,0,0,0,0,0,1,Stuttgart,7aff3a58,April-25-2025,2024-2025
Chris Führich,AM,78,0,0,1,0,0,0,0,0,0,1,Stuttgart,7aff3a58,April-25-2025,2024-2025
Jacob Bruun Larsen,"FW,MF",12,0,0,1,0,0,0,0,0,0,0,Stuttgart,7aff3a58,April-25-2025,2024-2025
Deniz Undav,AM,90,0,0,3,0,0,0,1,0,4,3,Stuttgart,7aff3a58,April-25-2025,2024-2025
Fabian Rieder,AM,68,0,0,1,1,0,0,1,2,0,1,Stuttgart,7aff3a58,April-25-2025,2024-2025
Jamie Leweling,"FW,MF",22,0,0,0,0,0,0,0,0,0,0,Stuttgart,7aff3a58,April-25-2025,2024-2025
Angelo Stiller,DM,90,0,0,4,0,0,0,1,1,0,4,Stuttgart,7aff3a58,April-25-2025,2024-2025
Atakan Karazor,DM,90,0,0,0,0,0,0,0,1,3,2,Stuttgart,7aff3a58,April-25-2025,2024-2025
Maximilian Mittelstädt,LB,90,0,0,1,0,0,0,2,1,1,1,Stuttgart,7aff3a58,April-25-2025,2024-2025
Julian Chabot,CB,90,0,0,1,0,0,0,1,1,2,2,Stuttgart,7aff3a58,April-25-2025,2024-2025
Finn Jeltsch,CB,90,0,0,1,0,0,0,1,1,0,0,Stuttgart,7aff3a58,April-25-2025,2024-2025
Leonidas Stergiou,RB,52,0,0,0,0,0,0,0,1,1,0,Stuttgart,7aff3a58,April-25-2025,2024-2025
Nick Woltemade,"FW,MF",38,0,0,1,0,0,0,1,0,1,0,Stuttgart,7aff3a58,April-25-2025,2024-2025
Alexander Nübel,GK,90,0,0,0,0,0,0,0,0,0,0,Stuttgart,7aff3a58,April-25-2025,2024-2025
15 Players,,990,0,0,19,3,0,0,8,8,14,15,Stuttgart,7aff3a58,April-25-2025,2024-2025
Marvin Pieringer,FW,78,0,0,0,0,0,0,1,1,2,2,Heidenheim,7aff3a58,April-25-2025,2024-2025
Mathias Honsak,"FW,MF",12,1,0,1,1,0,0,0,0,0,0,Heidenheim,7aff3a58,April-25-2025,2024-2025
Adrian Beck,FW,89,0,0,0,0,0,0,3,0,3,1,Heidenheim,7aff3a58,April-25-2025,2024-2025
Thomas Keller,"DF,MF",1,0,0,0,0,0,0,0,0,0,0,Heidenheim,7aff3a58,April-25-2025,2024-2025
Niklas Dorsch,CM,69,0,0,1,0,1,0,0,1,1,2,Heidenheim,7aff3a58,April-25-2025,2024-2025
Luca Kerber,MF,21,0,0,0,0,0,0,0,0,2,0,Heidenheim,7aff3a58,April-25-2025,2024-2025
Jan Schöppner,CM,90,0,1,1,1,0,0,1,0,0,0,Heidenheim,7aff3a58,April-25-2025,2024-2025
Marnon Busch,CM,69,0,0,0,0,1,0,0,0,1,1,Heidenheim,7aff3a58,April-25-2025,2024-2025
Sirlord Conteh,"FW,MF",21,0,0,0,0,1,0,0,0,0,1,Heidenheim,7aff3a58,April-25-2025,2024-2025
Frans Krätzig,LB,89,0,0,1,0,1,0,2,4,2,0,Heidenheim,7aff3a58,April-25-2025,2024-2025
Jonas Föhrenbach,"DF,MF",1,0,0,0,0,0,0,0,0,0,0,Heidenheim,7aff3a58,April-25-2025,2024-2025
Tim Siersleben,CB,90,0,0,0,0,0,0,1,0,1,0,Heidenheim,7aff3a58,April-25-2025,2024-2025
Benedikt Gimber,CB,90,0,0,0,0,0,0,1,0,3,2,Heidenheim,7aff3a58,April-25-2025,2024-2025
Patrick Mainka,CB,90,0,0,1,0,0,0,1,1,0,1,Heidenheim,7aff3a58,April-25-2025,2024-2025
Omar Traoré,RB,90,0,0,1,0,0,0,0,1,1,2,Heidenheim,7aff3a58,April-25-2025,2024-2025
Kevin Müller,GK,90,0,0,0,0,0,0,0,0,0,1,Heidenheim,7aff3a58,April-25-2025,2024-2025
16 Players,,990,1,1,6,2,4,0,10,8,16,13,Heidenheim,7aff3a58,April-25-2025,2024-2025
Benedict Hollerbach,FW,75,1,0,2,2,0,0,1,0,0,1,Union Berlin,90526971,October-27-2024,2024-2025
Tim Skarke,"FW,MF",15,0,0,0,0,0,0,0,0,0,0,Union Berlin,90526971,October-27-2024,2024-2025
